time,spp,heating_degrees,cooling_degrees,dew_point_simple,sunshine_fraction,rain_flag,wind_squared,GS10,T5YIE,RNGWHHD,RWTC,eer_bucket_row_mean,gas_future_mean
2020-01-01 00:00:00-06:00,12.722083333333332,35.0,0.0,-22.4,10.0,1.0,84.63999999999999,1.76,1.72,2.05,62.7,17.86,2.11375
2020-01-02 00:00:00-06:00,15.305,31.4,0.0,-16.0,4.0,1.0,56.25,1.76,1.72,2.05,62.7,17.86,2.11375
2020-01-03 00:00:00-06:00,16.529166666666665,29.2,0.0,-14.0,6.0,1.0,39.69,1.76,1.69,2.06,62.7,1.9514999999999998,2.1270000000000002
2020-01-04 00:00:00-06:00,17.431250000000002,29.7,0.0,-13.899999999999999,15.0,1.0,23.04,1.76,1.69,2.06,62.7,9.554666666666666,2.1270000000000002
2020-01-05 00:00:00-06:00,15.2125,30.5,0.0,-16.9,27.0,1.0,11.559999999999999,1.76,1.69,2.06,62.7,17.157833333333333,2.1270000000000002
2020-01-06 00:00:00-06:00,18.32125,32.8,0.0,-26.4,80.0,0.0,46.239999999999995,1.76,1.69,2.1,62.7,24.761,2.145
2020-01-07 00:00:00-06:00,17.974166666666665,32.4,0.0,-22.6,18.0,1.0,37.209999999999994,1.76,1.67,2.17,62.7,17.11525,2.1609999999999996
2020-01-08 00:00:00-06:00,16.463333333333335,31.2,0.0,-16.8,1.0,1.0,42.25,1.76,1.68,2.09,62.7,1.9445000000000001,2.1506666666666665
2020-01-09 00:00:00-06:00,16.860416666666666,29.3,0.0,-15.5,5.0,1.0,30.25,1.76,1.67,2.05,62.7,1.6290000000000002,2.169
2020-01-10 00:00:00-06:00,18.090416666666666,34.2,0.0,-24.2,76.0,1.0,79.21000000000001,1.76,1.67,2.05,62.7,1.7774999999999999,2.177
2020-01-11 00:00:00-06:00,16.885833333333334,33.9,0.0,-29.700000000000003,94.0,0.0,62.410000000000004,1.76,1.67,2.05,62.7,6.4915,2.177
2020-01-12 00:00:00-06:00,16.37625,32.7,0.0,-28.9,100.0,0.0,68.89000000000001,1.76,1.67,2.05,62.7,11.2055,2.177
2020-01-13 00:00:00-06:00,16.8025,31.8,0.0,-24.4,97.0,0.0,65.61,1.76,1.7,2.03,58.17,15.919500000000001,2.1765
2020-01-14 00:00:00-06:00,17.713333333333335,32.1,0.0,-18.7,21.0,1.0,82.80999999999999,1.76,1.7,2.15,58.34,11.258833333333333,2.1783333333333332
2020-01-15 00:00:00-06:00,17.24416666666667,30.5,0.0,-16.7,16.0,1.0,81.0,1.76,1.67,2.01,58.34,21.87966666666667,2.1203333333333334
2020-01-16 00:00:00-06:00,17.07375,31.1,0.0,-18.9,6.0,1.0,98.01,1.76,1.68,2.06,58.34,1.901,2.0757499999999998
2020-01-17 00:00:00-06:00,17.941666666666666,29.2,0.0,-16.799999999999997,7.0,1.0,62.410000000000004,1.76,1.68,2.07,58.34,1.7730000000000001,2.0162500000000003
2020-01-18 00:00:00-06:00,15.415,27.5,0.0,-13.3,9.0,1.0,34.81,1.76,1.68,2.07,58.34,22.72533333333333,2.0162500000000003
2020-01-19 00:00:00-06:00,19.006249999999998,28.4,0.0,-12.8,3.0,1.0,23.04,1.76,1.68,2.07,58.34,43.67766666666667,2.0162500000000003
2020-01-20 00:00:00-06:00,20.05875,29.7,0.0,-15.1,1.0,1.0,12.25,1.76,1.68,2.07,58.34,64.63,2.0162500000000003
2020-01-21 00:00:00-06:00,17.7,29.6,0.0,-15.399999999999999,3.0,1.0,10.240000000000002,1.76,1.66,1.98,58.25,21.485500000000002,1.9257499999999999
2020-01-22 00:00:00-06:00,17.539166666666667,29.7,0.0,-15.1,1.0,1.0,9.0,1.76,1.64,1.89,58.25,1.3897500000000003,1.946
2020-01-23 00:00:00-06:00,17.609583333333333,29.8,0.0,-16.8,4.0,1.0,6.760000000000001,1.76,1.64,1.89,58.25,1.745,1.9417499999999999
2020-01-24 00:00:00-06:00,18.46708333333333,33.4,0.0,-24.200000000000003,84.0,0.0,33.64,1.76,1.62,1.91,58.25,1.665,1.923
2020-01-25 00:00:00-06:00,15.154166666666667,36.6,0.0,-30.6,58.0,0.0,51.84,1.76,1.62,1.91,58.25,1.6626666666666667,1.923
2020-01-26 00:00:00-06:00,17.384166666666665,35.4,0.0,-26.4,61.0,0.0,51.84,1.76,1.62,1.91,58.25,1.6603333333333334,1.923
2020-01-27 00:00:00-06:00,16.224166666666665,33.8,0.0,-22.0,26.0,1.0,60.839999999999996,1.76,1.56,2.03,58.25,1.6580000000000001,1.9180000000000001
2020-01-28 00:00:00-06:00,15.818333333333333,34.0,0.0,-23.6,38.0,0.0,77.44000000000001,1.76,1.59,1.96,58.25,1.698,1.9616666666666667
2020-01-29 00:00:00-06:00,18.86375,31.8,0.0,-19.4,1.0,1.0,75.68999999999998,1.76,1.58,1.93,53.29,18.804,1.9055
2020-01-30 00:00:00-06:00,20.74125,30.7,0.0,-16.3,0.0,1.0,32.49,1.76,1.59,1.94,52.19,26.294,1.881
2020-01-31 00:00:00-06:00,19.018333333333334,30.4,0.0,-16.4,1.0,1.0,33.64,1.76,1.6,1.91,51.58,11.559999999999999,1.9220000000000002
2020-02-01 00:00:00-06:00,15.40875,30.5,0.0,-16.7,4.0,1.0,34.81,1.5,1.6,1.91,51.58,8.200083333333332,1.9220000000000002
2020-02-02 00:00:00-06:00,11.10125,31.3,0.0,-18.5,44.0,1.0,31.359999999999996,1.5,1.6,1.91,51.58,4.840166666666666,1.9220000000000002
2020-02-03 00:00:00-06:00,12.834166666666667,34.6,0.0,-27.8,100.0,0.0,67.24,1.5,1.56,1.9,51.58,1.48025,1.89575
2020-02-04 00:00:00-06:00,14.531666666666666,34.1,0.0,-23.1,18.0,1.0,73.96,1.5,1.58,1.89,49.59,13.533750000000001,1.93525
2020-02-05 00:00:00-06:00,20.816666666666666,31.4,0.0,-17.6,11.0,1.0,27.040000000000003,1.5,1.61,1.89,49.59,1.665,1.9316666666666666
2020-02-06 00:00:00-06:00,21.294583333333332,31.0,0.0,-17.4,4.0,1.0,46.239999999999995,1.5,1.61,1.86,49.59,1.74,1.9224999999999999
2020-02-07 00:00:00-06:00,17.749583333333334,31.3,0.0,-17.5,5.0,1.0,50.41,1.5,1.61,1.93,50.34,17.883,1.9290000000000003
2020-02-08 00:00:00-06:00,15.932916666666666,33.7,0.0,-20.9,22.0,1.0,86.49000000000001,1.5,1.61,1.93,50.34,17.639444444444443,1.9290000000000003
2020-02-09 00:00:00-06:00,12.030833333333334,30.8,0.0,-17.200000000000003,37.0,1.0,37.209999999999994,1.5,1.61,1.93,50.34,17.39588888888889,1.9290000000000003
2020-02-10 00:00:00-06:00,18.63,31.1,0.0,-21.7,100.0,0.0,34.81,1.5,1.62,1.85,49.59,17.152333333333335,1.844
2020-02-11 00:00:00-06:00,19.775,31.9,0.0,-25.700000000000003,89.0,0.0,51.84,1.5,1.6,1.85,49.59,1.512,1.8612499999999998
2020-02-12 00:00:00-06:00,18.93,28.9,0.0,-24.3,50.0,0.0,46.239999999999995,1.5,1.64,1.91,51.13,26.515,1.9115000000000002
2020-02-13 00:00:00-06:00,19.118333333333336,26.4,0.0,-21.4,62.0,0.0,32.49,1.5,1.65,1.91,51.13,1.7415,1.8942500000000002
2020-02-14 00:00:00-06:00,19.948333333333334,26.6,0.0,-16.0,23.0,1.0,21.159999999999997,1.5,1.64,1.93,52.03,36.598333333333336,1.891
2020-02-15 00:00:00-06:00,18.07375,26.0,0.0,-15.2,44.0,1.0,24.010000000000005,1.5,1.64,1.93,52.03,31.030250000000002,1.891
2020-02-16 00:00:00-06:00,16.686666666666667,25.7,0.0,-11.9,12.0,1.0,16.0,1.5,1.64,1.93,52.03,25.46216666666667,1.891
2020-02-17 00:00:00-06:00,16.489583333333332,26.0,0.0,-10.0,2.0,1.0,11.559999999999999,1.5,1.64,1.93,52.03,19.894083333333334,1.891
2020-02-18 00:00:00-06:00,16.476666666666667,29.0,0.0,-15.8,48.0,1.0,39.69,1.5,1.64,2.04,52.1,14.326,2.00225
2020-02-19 00:00:00-06:00,23.104583333333334,27.5,0.0,-13.3,6.0,1.0,19.360000000000003,1.5,1.65,2.01,52.1,59.72,1.998
2020-02-20 00:00:00-06:00,18.77875,25.8,0.0,-10.2,0.0,1.0,6.760000000000001,1.5,1.63,1.98,52.1,20.967666666666666,1.9625
2020-02-21 00:00:00-06:00,25.508333333333336,25.2,0.0,-11.4,7.0,1.0,10.889999999999999,1.5,1.6,1.96,52.1,20.714666666666666,1.962
2020-02-22 00:00:00-06:00,17.899166666666666,25.2,0.0,-10.2,4.0,1.0,5.289999999999999,1.5,1.6,1.96,52.1,17.066,1.962
2020-02-23 00:00:00-06:00,14.161666666666667,25.6,0.0,-10.2,6.0,1.0,4.41,1.5,1.6,1.96,52.1,13.417333333333332,1.962
2020-02-24 00:00:00-06:00,16.46,26.2,0.0,-11.799999999999999,7.0,1.0,9.610000000000001,1.5,1.57,1.94,51.36,9.768666666666666,1.92
2020-02-25 00:00:00-06:00,15.865833333333333,26.3,0.0,-12.3,3.0,1.0,20.25,1.5,1.52,1.93,51.36,1.5586666666666666,1.8735
2020-02-26 00:00:00-06:00,22.159166666666668,26.3,0.0,-12.9,12.0,1.0,16.0,1.5,1.5,1.96,48.67,25.068,1.829
2020-02-27 00:00:00-06:00,20.705416666666668,26.7,0.0,-14.7,48.0,0.0,22.090000000000003,1.5,1.48,1.96,48.67,1.48,1.8733333333333333
2020-02-28 00:00:00-06:00,20.8025,30.2,0.0,-22.0,99.0,0.0,50.41,1.5,1.33,1.96,48.67,1.4923333333333335,1.774
2020-02-29 00:00:00-06:00,13.67125,29.6,0.0,-21.4,64.0,1.0,47.61000000000001,1.5,1.33,1.96,48.67,6.406666666666667,1.774
2020-03-01 00:00:00-06:00,14.261666666666668,27.5,0.0,-13.5,6.0,1.0,22.090000000000003,0.87,1.33,1.96,48.67,11.321,1.774
2020-03-02 00:00:00-06:00,19.988333333333333,26.6,0.0,-11.399999999999999,1.0,1.0,10.240000000000002,0.87,1.32,1.75,46.78,16.235333333333333,1.8365
2020-03-03 00:00:00-06:00,18.951249999999998,26.5,0.0,-12.7,4.0,1.0,10.240000000000002,0.87,1.34,1.78,47.27,25.700000000000003,1.87725
2020-03-04 00:00:00-06:00,17.362916666666667,26.7,0.0,-12.5,1.0,1.0,17.64,0.87,1.34,1.83,47.27,1.5110000000000001,1.905
2020-03-05 00:00:00-06:00,16.202916666666667,26.3,0.0,-11.9,1.0,1.0,24.010000000000005,0.87,1.28,1.89,45.9,12.313749999999999,1.854
2020-03-06 00:00:00-06:00,15.68125,25.8,0.0,-11.4,2.0,1.0,25.0,0.87,1.14,1.76,41.14,21.2075,1.7859999999999998
2020-03-07 00:00:00-06:00,14.339999999999998,25.7,0.0,-10.9,5.0,1.0,25.0,0.87,1.14,1.76,41.14,14.509666666666668,1.7859999999999998
2020-03-08 00:00:00-06:00,14.028695652173914,26.3,0.0,-12.100000000000001,8.0,1.0,31.359999999999996,0.87,1.14,1.76,41.14,7.811833333333334,1.7859999999999998
2020-03-09 00:00:00-05:00,19.34541666666667,25.6,0.0,-12.8,37.0,1.0,28.09,0.87,0.8,1.74,41.14,1.114,1.8866666666666667
2020-03-10 00:00:00-05:00,21.204583333333336,24.8,0.0,-9.8,5.0,1.0,16.81,0.87,0.77,1.91,41.14,1.2235,2.0223333333333335
2020-03-11 00:00:00-05:00,22.454583333333332,25.1,0.0,-9.5,4.0,1.0,23.04,0.87,0.69,1.96,41.14,7.8466,1.9707500000000002
2020-03-12 00:00:00-05:00,25.56625,23.6,0.0,-8.6,17.0,1.0,32.49,0.87,0.63,1.82,41.14,0.5925,1.939
2020-03-13 00:00:00-05:00,20.201249999999998,22.2,0.0,-7.800000000000001,31.0,1.0,24.010000000000005,0.87,0.53,1.94,31.72,16.496,2.0164999999999997
2020-03-14 00:00:00-05:00,31.197083333333335,21.6,0.0,-6.0,3.0,1.0,11.559999999999999,0.87,0.53,1.94,31.72,11.245249999999999,2.0164999999999997
2020-03-15 00:00:00-05:00,25.77916666666667,23.5,0.0,-7.7,12.0,1.0,17.64,0.87,0.53,1.94,31.72,5.9945,2.0164999999999997
2020-03-16 00:00:00-05:00,30.34958333333333,24.3,0.0,-11.3,43.0,1.0,11.559999999999999,0.87,0.3,1.89,31.72,0.74375,1.899
2020-03-17 00:00:00-05:00,25.803749999999997,22.9,0.0,-9.7,33.0,1.0,5.76,0.87,0.16,1.89,26.96,27.465,1.8603333333333332
2020-03-18 00:00:00-05:00,22.7325,23.7,0.0,-15.7,55.0,0.0,22.090000000000003,0.87,0.16,1.73,26.96,0.9946666666666667,1.7112500000000002
2020-03-19 00:00:00-05:00,22.184166666666666,24.8,0.0,-11.399999999999999,4.0,1.0,10.889999999999999,0.87,0.14,1.68,25.09,6.958500000000001,1.7845
2020-03-20 00:00:00-05:00,20.389583333333334,24.7,0.0,-10.1,6.0,1.0,4.0,0.87,0.31,1.76,25.09,0.7575,1.7302499999999998
2020-03-21 00:00:00-05:00,27.380416666666665,23.6,0.0,-10.6,23.0,1.0,5.289999999999999,0.87,0.31,1.76,25.09,1.7810000000000001,1.7302499999999998
2020-03-22 00:00:00-05:00,22.98125,23.9,0.0,-13.9,54.0,0.0,27.040000000000003,0.87,0.31,1.76,25.09,2.8045,1.7302499999999998
2020-03-23 00:00:00-05:00,25.625833333333333,22.8,0.0,-11.2,29.0,1.0,16.81,0.87,0.37,1.7,23.33,3.828,1.728
2020-03-24 00:00:00-05:00,60.44708333333333,25.5,0.0,-12.9,85.0,0.0,46.239999999999995,0.87,0.55,1.7,23.33,0.549,1.7393333333333334
2020-03-25 00:00:00-05:00,45.73708333333334,21.7,0.0,-9.3,42.0,1.0,12.25,0.87,0.69,1.8,20.75,7.608999999999999,1.7329999999999999
2020-03-26 00:00:00-05:00,33.443333333333335,20.6,0.0,-8.8,63.0,1.0,18.49,0.87,0.72,1.73,20.75,0.7935,1.767
2020-03-27 00:00:00-05:00,25.06041666666667,18.8,0.0,-7.2,29.0,1.0,9.610000000000001,0.87,0.54,1.7,15.48,5.840666666666667,1.74675
2020-03-28 00:00:00-05:00,20.367083333333333,20.2,0.0,-5.0,6.0,1.0,7.290000000000001,0.87,0.54,1.7,15.48,5.908722222222223,1.74675
2020-03-29 00:00:00-05:00,20.372916666666665,21.2,0.0,-5.2,10.0,1.0,12.25,0.87,0.54,1.7,15.48,5.9767777777777775,1.74675
2020-03-30 00:00:00-05:00,17.77125,22.3,0.0,-7.9,43.0,1.0,19.360000000000003,0.87,0.57,1.65,14.1,6.044833333333333,1.851
2020-03-31 00:00:00-05:00,32.574999999999996,21.3,0.0,-8.5,20.0,1.0,7.839999999999999,0.87,0.49,1.65,14.1,0.808,1.8215
2020-04-01 00:00:00-05:00,15.22875,21.1,0.0,-6.7,9.0,1.0,3.24,0.66,0.56,1.65,20.28,10.3915,1.78575
2020-04-02 00:00:00-05:00,14.864583333333334,23.2,0.0,-7.2,5.0,1.0,4.41,0.66,0.73,1.55,25.18,11.561,1.7475
2020-04-03 00:00:00-05:00,17.465416666666666,23.1,0.0,-7.1,2.0,1.0,2.25,0.66,0.78,1.5,25.18,5.4212,1.7593333333333334
2020-04-04 00:00:00-05:00,21.6975,23.1,0.0,-9.899999999999999,18.0,1.0,5.76,0.66,0.78,1.5,25.18,5.68955,1.7593333333333334
2020-04-05 00:00:00-05:00,16.357916666666664,22.9,0.0,-8.3,12.0,1.0,2.5600000000000005,0.66,0.78,1.5,25.18,5.9578999999999995,1.7593333333333334
2020-04-06 00:00:00-05:00,17.544166666666666,22.1,0.0,-9.7,11.0,1.0,7.839999999999999,0.66,0.85,1.64,25.18,6.226249999999999,1.90375
2020-04-07 00:00:00-05:00,24.594583333333333,23.2,0.0,-9.4,54.0,1.0,21.159999999999997,0.66,0.86,1.83,23.54,7.966666666666666,1.973
2020-04-08 00:00:00-05:00,68.52666666666667,21.6,0.0,-7.4,16.0,1.0,7.290000000000001,0.66,0.87,1.86,24.97,24.97,1.9602499999999998
2020-04-09 00:00:00-05:00,21.22791666666667,22.7,0.0,-5.9,2.0,1.0,4.0,0.66,0.9,1.86,24.97,3.544714285714285,1.9460000000000002
2020-04-10 00:00:00-05:00,14.654583333333333,23.4,0.0,-10.0,64.0,1.0,22.090000000000003,0.66,0.9,1.86,24.97,4.200098214285713,1.9460000000000002
2020-04-11 00:00:00-05:00,13.9425,21.6,0.0,-8.8,30.0,1.0,15.209999999999999,0.66,0.9,1.86,24.97,4.855482142857142,1.9460000000000002
2020-04-12 00:00:00-05:00,14.607083333333334,23.7,0.0,-9.3,36.0,1.0,38.440000000000005,0.66,0.9,1.86,24.97,5.5108660714285715,1.9460000000000002
2020-04-13 00:00:00-05:00,18.3525,21.4,0.0,-12.6,99.0,0.0,39.69,0.66,0.94,1.86,22.36,6.16625,1.9577499999999999
2020-04-14 00:00:00-05:00,21.32375,20.1,0.0,-11.299999999999999,100.0,0.0,33.64,0.66,0.94,1.76,20.15,7.210999999999999,1.8603333333333332
2020-04-15 00:00:00-05:00,18.28125,19.0,0.0,-8.4,54.0,1.0,16.0,0.66,0.87,1.68,20.15,0.685,1.83225
2020-04-16 00:00:00-05:00,12.494166666666667,19.7,0.0,-6.1000000000000005,12.0,1.0,4.41,0.66,0.7,1.59,20.15,4.2492,2.0003333333333333
2020-04-17 00:00:00-05:00,17.590416666666666,19.8,0.0,-5.4,39.0,1.0,6.25,0.66,0.67,1.71,20.15,7.203666666666666,1.9709999999999999
2020-04-18 00:00:00-05:00,15.0575,19.3,0.0,-4.3,3.0,1.0,4.41,0.66,0.67,1.71,20.15,6.101844444444444,1.9709999999999999
2020-04-19 00:00:00-05:00,21.833333333333332,20.2,0.0,-4.4,2.0,1.0,3.24,0.66,0.67,1.71,20.15,5.0000222222222215,1.9709999999999999
2020-04-20 00:00:00-05:00,32.147083333333335,19.8,0.0,-5.2,1.0,1.0,4.0,0.66,0.56,1.71,20.15,3.898199999999999,2.129
2020-04-21 00:00:00-05:00,21.532916666666665,21.5,0.0,-4.9,1.0,1.0,6.760000000000001,0.66,0.58,1.92,8.91,3.8413999999999993,2.0614999999999997
2020-04-22 00:00:00-05:00,17.952916666666667,22.1,0.0,-5.1,1.0,1.0,2.8899999999999997,0.66,0.69,1.9,8.91,0.4623333333333333,2.137
2020-04-23 00:00:00-05:00,33.765,21.9,0.0,-6.3,2.0,1.0,2.8899999999999997,0.66,0.67,1.86,8.91,3.501,2.0409999999999995
2020-04-24 00:00:00-05:00,23.8325,21.4,0.0,-7.199999999999999,4.0,1.0,4.840000000000001,0.66,0.72,1.81,8.91,0.5485,2.082333333333333
2020-04-25 00:00:00-05:00,19.995833333333334,20.5,0.0,-9.5,63.0,1.0,9.610000000000001,0.66,0.72,1.81,8.91,2.184555555555556,2.082333333333333
2020-04-26 00:00:00-05:00,15.126249999999999,20.6,0.0,-9.2,90.0,0.0,23.04,0.66,0.72,1.81,8.91,3.820611111111112,2.082333333333333
2020-04-27 00:00:00-05:00,16.86,18.6,0.0,-6.3999999999999995,31.0,1.0,5.76,0.66,0.78,1.68,8.91,5.456666666666667,1.9969999999999999
2020-04-28 00:00:00-05:00,23.95375,19.2,0.0,-4.6,7.0,1.0,2.5600000000000005,0.66,0.76,1.8,8.91,3.0570000000000004,1.9706666666666666
2020-04-29 00:00:00-05:00,18.793333333333333,20.0,0.0,-4.8,5.0,1.0,2.25,0.66,0.78,1.73,8.91,4.0966000000000005,2.1027500000000003
2020-04-30 00:00:00-05:00,18.38083333333333,20.9,0.0,-7.300000000000001,54.0,1.0,27.040000000000003,0.66,0.72,1.63,19.23,6.674666666666666,2.1313333333333335
2020-05-01 00:00:00-05:00,15.252083333333333,20.8,0.0,-10.6,98.0,0.0,38.440000000000005,0.67,0.68,1.69,19.23,0.7415,2.2259999999999995
2020-05-02 00:00:00-05:00,14.969583333333333,19.1,0.0,-7.1,12.0,1.0,28.09,0.67,0.68,1.69,19.23,1.8153333333333332,2.2259999999999995
2020-05-03 00:00:00-05:00,28.542916666666667,17.6,0.0,-5.199999999999999,3.0,1.0,7.290000000000001,0.67,0.68,1.69,19.23,2.889166666666666,2.2259999999999995
2020-05-04 00:00:00-05:00,28.50583333333333,17.4,0.0,-3.9999999999999996,11.0,1.0,5.289999999999999,0.67,0.69,1.78,19.23,3.9629999999999996,2.237666666666667
2020-05-05 00:00:00-05:00,20.63375,17.8,0.0,-3.5999999999999996,6.0,1.0,9.0,0.67,0.71,1.93,24.56,6.6979999999999995,2.316
2020-05-06 00:00:00-05:00,20.561666666666667,18.5,0.0,-3.3,3.0,1.0,11.559999999999999,0.67,0.71,1.9,24.56,12.508,2.16925
2020-05-07 00:00:00-05:00,19.107083333333332,20.2,0.0,-5.4,10.0,1.0,31.359999999999996,0.67,0.7,1.84,23.68,23.68,2.11975
2020-05-08 00:00:00-05:00,20.44875,20.5,0.0,-6.7,28.0,1.0,21.159999999999997,0.67,0.74,1.84,23.68,0.858,2.065
2020-05-09 00:00:00-05:00,18.076666666666668,21.0,0.0,-8.2,95.0,0.0,39.69,0.67,0.74,1.84,23.68,2.7782500000000003,2.065
2020-05-10 00:00:00-05:00,17.034583333333334,17.2,0.0,-4.2,48.0,1.0,12.96,0.67,0.74,1.84,23.68,4.6985,2.065
2020-05-11 00:00:00-05:00,19.172916666666666,17.1,0.0,-2.3000000000000003,21.0,1.0,16.0,0.67,0.75,1.7,24.02,6.61875,2.0413333333333337
2020-05-12 00:00:00-05:00,21.17625,18.0,0.0,-2.6,8.0,1.0,7.839999999999999,0.67,0.72,1.61,25.76,10.9556,1.9637499999999999
2020-05-13 00:00:00-05:00,21.697916666666668,17.9,0.0,-2.6999999999999997,27.0,1.0,9.610000000000001,0.67,0.71,1.56,25.37,6.8165000000000004,1.86175
2020-05-14 00:00:00-05:00,20.429583333333333,15.9,0.0,-3.1,51.0,1.0,20.25,0.67,0.71,1.6,27.4,7.4254999999999995,1.8693333333333335
2020-05-15 00:00:00-05:00,18.655416666666667,16.4,0.0,-3.6,10.0,1.0,31.359999999999996,0.67,0.75,1.6,29.44,29.44,1.8535
2020-05-16 00:00:00-05:00,18.9075,16.3,0.0,-3.5,18.0,1.0,23.04,0.67,0.75,1.6,29.44,23.52688888888889,1.8535
2020-05-17 00:00:00-05:00,21.534166666666668,15.9,0.0,-3.9,55.0,0.0,44.89,0.67,0.75,1.6,29.44,17.613777777777777,1.8535
2020-05-18 00:00:00-05:00,20.39625,15.7,0.0,-2.1000000000000005,8.0,1.0,19.360000000000003,0.67,0.84,1.77,29.44,11.700666666666665,1.9754999999999998
2020-05-19 00:00:00-05:00,30.50208333333333,15.5,0.0,-0.10000000000000009,9.0,1.0,12.96,0.67,0.82,1.85,29.44,0.966,2.005333333333333
2020-05-20 00:00:00-05:00,22.40125,16.0,0.0,-1.7999999999999998,1.0,1.0,37.209999999999994,0.67,0.83,1.83,33.56,12.027166666666666,1.93425
2020-05-21 00:00:00-05:00,19.729583333333334,16.2,0.0,-2.4000000000000004,0.0,1.0,44.89,0.67,0.81,1.75,33.56,12.248666666666667,1.872
2020-05-22 00:00:00-05:00,18.965416666666666,15.9,0.0,-2.6999999999999997,11.0,1.0,53.29,0.67,0.8,1.7,33.56,0.9568,1.8566666666666667
2020-05-23 00:00:00-05:00,16.61375,15.2,0.0,-1.4000000000000004,4.0,1.0,23.04,0.67,0.8,1.7,33.56,3.0695375000000005,1.8566666666666667
2020-05-24 00:00:00-05:00,14.776666666666666,15.8,0.0,-2.2,10.0,1.0,54.760000000000005,0.67,0.8,1.7,33.56,5.1822750000000015,1.8566666666666667
2020-05-25 00:00:00-05:00,16.2075,15.2,0.0,-3.2,11.0,1.0,40.96000000000001,0.67,0.8,1.7,33.56,7.295012500000002,1.8566666666666667
2020-05-26 00:00:00-05:00,17.75875,15.5,0.0,-4.9,11.0,0.0,19.360000000000003,0.67,0.82,1.79,34.7,9.407750000000002,1.9189999999999998
2020-05-27 00:00:00-05:00,19.48375,16.3,0.0,-3.8999999999999995,28.0,1.0,7.839999999999999,0.67,0.82,1.78,34.7,16.921,1.901
2020-05-28 00:00:00-05:00,18.419583333333332,15.9,0.0,-7.300000000000001,95.0,1.0,17.64,0.67,0.86,1.79,33.67,7.466400000000002,1.94475
2020-05-29 00:00:00-05:00,19.825416666666666,14.8,0.0,-3.3999999999999995,62.0,1.0,15.209999999999999,0.67,0.83,1.7,33.67,0.992,1.9612499999999997
2020-05-30 00:00:00-05:00,17.0425,15.1,0.0,-1.3000000000000003,16.0,1.0,5.76,0.67,0.83,1.7,33.67,0.9826666666666667,1.9612499999999997
2020-05-31 00:00:00-05:00,17.17875,14.5,0.0,-0.10000000000000009,6.0,1.0,9.0,0.67,0.83,1.7,33.67,0.9733333333333333,1.9612499999999997
2020-06-01 00:00:00-05:00,19.332916666666666,15.0,0.0,0.6000000000000001,5.0,1.0,6.25,0.73,0.84,1.59,33.67,0.964,1.9023333333333332
2020-06-02 00:00:00-05:00,19.000833333333333,14.9,0.0,0.8999999999999999,7.0,1.0,5.289999999999999,0.73,0.84,1.58,33.67,1.01825,1.8626666666666665
2020-06-03 00:00:00-05:00,22.60875,14.8,0.0,0.40000000000000036,6.0,1.0,4.0,0.73,0.88,1.58,37.33,10.097499999999998,1.9395
2020-06-04 00:00:00-05:00,24.857083333333335,13.5,0.0,1.2999999999999998,7.0,1.0,6.760000000000001,0.73,0.88,1.58,37.33,13.520666666666665,1.93975
2020-06-05 00:00:00-05:00,21.885,13.9,0.0,2.4999999999999996,1.0,1.0,9.0,0.73,0.95,1.8,39.49,20.67375,1.9092500000000001
2020-06-06 00:00:00-05:00,21.514166666666668,12.9,0.0,2.3,11.0,1.0,15.209999999999999,0.73,0.95,1.8,39.49,20.44875,1.9092500000000001
2020-06-07 00:00:00-05:00,22.672083333333333,12.5,0.0,2.5,9.0,1.0,7.839999999999999,0.73,0.95,1.8,39.49,20.22375,1.9092500000000001
2020-06-08 00:00:00-05:00,51.682500000000005,11.9,0.0,1.6999999999999993,14.0,1.0,9.0,0.73,0.98,1.68,38.17,19.99875,1.916
2020-06-09 00:00:00-05:00,25.639583333333334,11.7,0.0,3.0999999999999996,28.0,1.0,10.240000000000002,0.73,0.98,1.68,38.17,8.9992,1.88925
2020-06-10 00:00:00-05:00,20.385,12.0,0.0,2.4,26.0,1.0,10.889999999999999,0.73,1.0,1.72,38.17,10.96525,1.89825
2020-06-11 00:00:00-05:00,16.66625,11.7,0.0,3.3,18.0,1.0,10.889999999999999,0.73,0.95,1.77,36.43,9.89875,1.928
2020-06-12 00:00:00-05:00,17.194583333333334,11.2,0.0,4.4,21.0,1.0,10.889999999999999,0.73,0.95,1.67,36.24,9.79325,1.84275
2020-06-13 00:00:00-05:00,16.704583333333336,10.8,0.0,5.2,15.0,1.0,12.25,0.73,0.95,1.67,36.24,13.103916666666667,1.84275
2020-06-14 00:00:00-05:00,16.883333333333333,10.6,0.0,5.0,14.0,1.0,15.209999999999999,0.73,0.95,1.67,36.24,16.414583333333333,1.84275
2020-06-15 00:00:00-05:00,18.769583333333333,10.6,0.0,5.0,9.0,1.0,22.090000000000003,0.73,0.98,1.64,37.07,19.72525,1.79
2020-06-16 00:00:00-05:00,18.836666666666666,11.1,0.0,4.7,4.0,1.0,13.690000000000001,0.73,1.02,1.43,38.26,10.276,1.7347500000000002
2020-06-17 00:00:00-05:00,16.949583333333333,11.2,0.0,5.0,5.0,1.0,9.0,0.73,1.01,1.43,37.91,16.4208,1.769
2020-06-18 00:00:00-05:00,17.23875,10.8,0.0,5.0,9.0,1.0,21.159999999999997,0.73,1.12,1.51,38.79,16.6984,1.7166666666666666
